TIC ID,class,confidence
336893995,Negative,0.9598456
183910544,Negative,0.95984209
404925512,Negative,0.95983559
348683193,Negative,0.95983177
220492370,Negative,0.95982921
376989876,Negative,0.95982361
280804707,Negative,0.95981836
219328368,Negative,0.95981616
237467047,Negative,0.95981264
460356142,Negative,0.95981055
90497940,Negative,0.95980769
47147071,Negative,0.95980692
223097569,Negative,0.95980257
99839915,Negative,0.95979792
139087997,Negative,0.95979428
266010314,Negative,0.95978904
424839995,Negative,0.95978814
365055935,Negative,0.95978123
97820708,Negative,0.95977771
49735924,Negative,0.95977587
225889142,Negative,0.95977145
393802269,Negative,0.95977116
233009024,Negative,0.95976985
311927229,Negative,0.95976895
21071613,Negative,0.95976639
125249088,Negative,0.95976597
300931853,Negative,0.95975357
116378541,Negative,0.95975256
320358344,Negative,0.95974898
219849769,Negative,0.95974344
142104483,Negative,0.95973557
144501657,Negative,0.95973456
393652886,Negative,0.95973349
293562513,Negative,0.95973104
60771256,Negative,0.95972764
337215550,Negative,0.95971698
318716886,Negative,0.9597137
394018944,Negative,0.95971304
49591954,Negative,0.95971173
243336039,Negative,0.95970911
385115334,Negative,0.95970219
243011539,Negative,0.95969766
1551399512,Negative,0.95968109
393142869,Negative,0.95967394
117120777,Negative,0.95967263
398431897,Negative,0.95967251
318018318,Negative,0.95967209
397143394,Negative,0.9596619
293255224,Negative,0.95966178
350740134,Negative,0.95965827
393747861,Negative,0.959650993
234513365,Negative,0.95964849
234333728,Negative,0.95964342
114818222,Negative,0.95963782
7697326,Negative,0.95963216
419051652,Negative,0.95962203
329269547,Negative,0.95962191
268332389,Negative,0.95961416
376986902,Negative,0.95961338
100030396,Negative,0.95961261
404673977,Negative,0.95960855
388576477,Negative,0.95960468
267261913,Negative,0.95960116
55451697,Negative,0.95960087
142018780,Negative,0.95960021
32873949,Negative,0.959599733
58734153,Negative,0.95959747
250973686,Negative,0.95958942
167309240,Negative,0.959587574
257999023,Negative,0.95958722
284992507,Negative,0.95958537
201333021,Negative,0.95957822
452444194,Negative,0.95957547
419008551,Negative,0.95957494
44667381,Negative,0.95957482
198386470,Negative,0.95957321
49603613,Negative,0.95957309
204326431,Negative,0.95957053
308884722,Negative,0.95956922
41841656,Negative,0.9595598
167440045,Negative,0.959556639
200517162,Negative,0.95955461
198205162,Negative,0.95955354
92132255,Negative,0.95955133
7221824,Negative,0.95954496
309790239,Negative,0.95954204
141941234,Negative,0.95954114
270461271,Negative,0.9595294
251606391,Negative,0.959529042
293467318,Negative,0.95952743
198184230,Negative,0.959521055
456406776,Negative,0.95951897
377102311,Negative,0.95951235
243186367,Negative,0.95950896
318609959,Negative,0.95950198
394089332,Negative,0.95950186
427546950,Negative,0.95950043
322733230,Negative,0.95949692
40371617,Negative,0.95949447
117164427,Negative,0.95949239
238163250,Negative,0.9594903
260075937,Negative,0.95948559
284853873,Negative,0.95948219
303822837,Negative,0.9594813
242898300,Negative,0.95947528
294690554,Negative,0.95947057
198159929,Negative,0.959469497
200788901,Negative,0.95946848
16135831,Negative,0.95946759
243185670,Negative,0.9594599
224222939,Negative,0.95945948
124527912,Negative,0.95945805
309699494,Negative,0.95945179
30996028,Negative,0.95944828
43399096,Negative,0.95944667
461372545,Negative,0.95944238
258231582,Negative,0.95944029
278861484,Negative,0.95943534
251045753,Negative,0.9594295
439014049,Negative,0.95942318
32178969,Negative,0.95942193
385142188,Negative,0.95942074
293393669,Negative,0.95941734
141915558,Negative,0.95941418
19762875,Negative,0.95941079
234515863,Negative,0.95940131
197976797,Negative,0.95939517
33488277,Negative,0.95939034
117902182,Negative,0.95938945
184172153,Negative,0.95938808
131117638,Negative,0.95938474
259976936,Negative,0.95938456
117160476,Negative,0.95938247
345403662,Negative,0.95937729
91734260,Negative,0.95937639
141810762,Negative,0.95936763
47319067,Negative,0.95935655
25133035,Negative,0.95935261
93962523,Negative,0.95934868
239196527,Negative,0.959348679
293393669,Negative,0.9593479
99989347,Negative,0.9593457
58322415,Negative,0.95934349
235712332,Negative,0.95934296
91476200,Negative,0.95934188
394701371,Negative,0.95934165
181062623,Negative,0.95933747
7688352,Negative,0.9593333
167698189,Negative,0.9593311
209315776,Negative,0.95932889
25131771,Negative,0.95932233
150431382,Negative,0.9593187
260301705,Negative,0.95931321
150247232,Negative,0.95931292
446803116,Negative,0.95931095
36577422,Negative,0.959306
242965801,Negative,0.95930588
306777860,Negative,0.95928687
100099719,Negative,0.95928347
394046762,Negative,0.95927525
219897325,Negative,0.95927382
141941710,Negative,0.95927209
305044333,Negative,0.95926946
117219284,Negative,0.95926803
419008590,Negative,0.95925796
29988355,Negative,0.95924628
26164237,Negative,0.95924258
301878080,Negative,0.95923972
159314351,Negative,0.95923686
117164189,Negative,0.95922983
209313769,Negative,0.9592213
201295161,Negative,0.9592182
176107257,Negative,0.9592157
229609739,Negative,0.95921516
418789992,Negative,0.95921284
61324016,Negative,0.95921046
49771731,Negative,0.95921034
71345954,Negative,0.95919991
422004222,Negative,0.95919937
347539531,Negative,0.95919728
374200575,Negative,0.95919245
150990143,Negative,0.95919079
326492081,Negative,0.95918882
275308716,Negative,0.95918655
270479448,Negative,0.95918542
437694297,Negative,0.95918113
73672735,Negative,0.95917952
368911881,Negative,0.95917314
233720590,Negative,0.95916998
105705140,Negative,0.95916986
167343434,Negative,0.959165692
4961410,Negative,0.95916194
287835715,Negative,0.95915461
377044172,Negative,0.95915461
126774636,Negative,0.95915341
281744978,Negative,0.95915234
149665658,Negative,0.95915043
24354646,Negative,0.959149
259393379,Negative,0.95914519
328899830,Negative,0.95914298
137812167,Negative,0.9591406
158915416,Negative,0.9591406
28120901,Negative,0.95913082
175533593,Negative,0.95912403
58825787,Negative,0.95911974
265467354,Negative,0.95911658
376938610,Negative,0.95910627
255553232,Negative,0.95910615
404714015,Negative,0.95910364
418717239,Negative,0.95910275
410365525,Negative,0.95909035
397557465,Negative,0.95908046
284993001,Negative,0.95907754
469350224,Negative,0.95907289
100656350,Negative,0.95907092
266073992,Negative,0.95906347
393882009,Negative,0.95906228
259237894,Negative,0.95904714
377229541,Negative,0.95904362
307956620,Negative,0.95904124
248027352,Negative,0.9590407
237115335,Negative,0.95903879
393745869,Negative,0.95903879
30260964,Negative,0.95903653
377047021,Negative,0.95903265
389472184,Negative,0.9590317
138662501,Negative,0.95902973
27398586,Negative,0.95902687
5579020,Negative,0.95902336
437702667,Negative,0.95902193
192746157,Negative,0.95902032
393559158,Negative,0.95901555
41463683,Negative,0.95900846
140431976,Negative,0.95900822
25154342,Negative,0.9590081
172029159,Negative,0.95900768
159345598,Negative,0.95900601
198381988,Negative,0.95900196
289524648,Negative,0.95899987
139139574,Negative,0.95898861
301329336,Negative,0.95898795
233967282,Negative,0.9589873
177079323,Negative,0.9589873
180220711,Negative,0.95898271
144540671,Negative,0.95897597
231837961,Negative,0.95897448
287588131,Negative,0.95897388
350652586,Negative,0.95897239
376988152,Negative,0.95896482
385555951,Negative,0.95896447
72516999,Negative,0.95896208
49769533,Negative,0.9589442
92022034,Negative,0.95894253
224311536,Negative,0.958940685
340634544,Negative,0.95893914
150313971,Negative,0.95893502
333700677,Negative,0.95893466
160221873,Negative,0.95893335
466134924,Negative,0.95892709
441187846,Negative,0.9589259
50379033,Negative,0.95892447
167748800,Negative,0.95891869
167250405,Negative,0.9589178
287533714,Negative,0.95891219
302041615,Negative,0.95891112
21580192,Negative,0.95890307
309791090,Negative,0.95890033
284385760,Negative,0.9588986
260042148,Negative,0.95889771
158024160,Negative,0.95889705
7852543,Negative,0.95889431
192848251,Negative,0.95889348
461575241,Negative,0.95888871
24921504,Negative,0.95888865
86119138,Negative,0.95888668
402095830,Negative,0.95888269
443972145,Negative,0.9588815
58856284,Negative,0.9588747
9699147,Negative,0.95887297
4612309,Negative,0.95887119
259389480,Negative,0.95887101
276860698,Negative,0.95886552
167694454,Negative,0.95885742
251823940,Negative,0.95885485
24375727,Negative,0.95885485
91929343,Negative,0.95885158
352142391,Negative,0.95884788
385054512,Negative,0.95884711
284991743,Negative,0.95884389
219840478,Negative,0.95884097
241920984,Negative,0.95884073
257023108,Negative,0.95883435
143094921,Negative,0.95883119
358387065,Negative,0.95882881
65698592,Negative,0.95882672
47165105,Negative,0.95882648
75122354,Negative,0.95882607
230112431,Negative,0.95882559
7984186,Negative,0.95881993
441723796,Negative,0.95881653
50133739,Negative,0.95881456
244928828,Negative,0.95881259
406974976,Negative,0.95881069
15987977,Negative,0.95880973
25116639,Negative,0.95880926
219085251,Negative,0.95880699
150324541,Negative,0.95880568
100015318,Negative,0.95880324
251000488,Negative,0.95880163
279728159,Negative,0.95879918
294396282,Negative,0.95879382
359498749,Negative,0.95879352
259235363,Negative,0.95878386
24684924,Negative,0.9587819
141866096,Negative,0.95878071
106403866,Negative,0.95877957
441794932,Negative,0.95877945
272637054,Negative,0.958778799
176604900,Negative,0.95877862
234527445,Negative,0.95877796
293372570,Negative,0.95877784
141865863,Negative,0.95876753
200784668,Negative,0.95876646
348760655,Negative,0.95876336
58243797,Negative,0.95876229
260605976,Negative,0.9587602
231845749,Negative,0.9587602
55556847,Negative,0.95875317
364538821,Negative,0.95875108
230135046,Negative,0.95874912
402105147,Negative,0.9587487
260162316,Negative,0.95874548
92138120,Negative,0.95874047
206311781,Negative,0.95874023
142240614,Negative,0.95874012
376985155,Negative,0.95873934
218089459,Negative,0.95873785
201252219,Negative,0.95873249
142104707,Negative,0.95873249
461348100,Negative,0.9587298
259318493,Negative,0.95872927
278082162,Negative,0.95872295
309779188,Negative,0.9587189
234515341,Negative,0.95871198
302265061,Negative,0.95871121
199618758,Negative,0.9587065
167657012,Negative,0.95869893
206590489,Negative,0.95868886
28443452,Negative,0.95868886
27215014,Negative,0.95868361
219087818,Negative,0.95868325
167245381,Negative,0.95868295
50069455,Negative,0.95868218
25079977,Negative,0.9586814
7850214,Negative,0.95868099
74757822,Negative,0.95867825
157334307,Negative,0.9586758
264028607,Negative,0.9586724
374858897,Negative,0.9586699
259963479,Negative,0.95866716
7619197,Negative,0.95866144
4001115,Negative,0.95865601
410348038,Negative,0.95865196
461328787,Negative,0.95864648
241484736,Negative,0.95864588
239822739,Negative,0.9586457
55555967,Negative,0.95864516
68682473,Negative,0.9586423
309659071,Negative,0.958633661
318471528,Negative,0.95862365
408130281,Negative,0.95861435
388926730,Negative,0.95861149
393650594,Negative,0.95860666
452922132,Negative,0.95860386
125553399,Negative,0.95860034
251827135,Negative,0.95859641
117157595,Negative,0.95859516
394135083,Negative,0.95859092
435905733,Negative,0.95858413
401927085,Negative,0.95858389
410424270,Negative,0.95858347
70824592,Negative,0.95858282
265281073,Negative,0.95857829
229066364,Negative,0.95857692
281485255,Negative,0.95857632
281591889,Negative,0.95857221
8184354,Negative,0.9585644
66560071,Negative,0.95856178
155540425,Negative,0.95856005
287326127,Negative,0.95855719
49733808,Negative,0.95854622
385142233,Negative,0.95854467
424730411,Negative,0.958544552
122225232,Negative,0.95854282
117221361,Negative,0.95853853
318651493,Negative,0.95853627
142521109,Negative,0.95853394
359893209,Negative,0.95852989
99866299,Negative,0.95852321
234297152,Negative,0.95851916
326330443,Negative,0.95851624
45459548,Negative,0.95851547
382324324,Negative,0.95851433
150297747,Negative,0.95850396
402139764,Negative,0.95850217
224244128,Negative,0.95849562
201253890,Negative,0.95849067
423699125,Negative,0.95848578
301791677,Negative,0.95848531
139879548,Negative,0.95848268
219388424,Negative,0.958481073
41481729,Negative,0.95847887
441633766,Negative,0.95847833
446173731,Negative,0.95847702
288525528,Negative,0.958473921
242982777,Negative,0.95847315
242869983,Negative,0.95847219
303485050,Negative,0.95846629
175800884,Negative,0.95846605
41482227,Negative,0.95846015
412489550,Negative,0.95845836
394698288,Negative,0.95845699
270487999,Negative,0.95845532
142931049,Negative,0.95845532
14665158,Negative,0.95845217
375064715,Negative,0.95844823
393529842,Negative,0.95844012
167166883,Negative,0.95843899
90854221,Negative,0.95843846
158569843,Negative,0.95843297
12768719,Negative,0.95843023
461242598,Negative,0.95842993
233626738,Negative,0.9584288
389248463,Negative,0.95842421
27794607,Negative,0.95841819
402340848,Negative,0.95841634
248963823,Negative,0.95841175
63219561,Negative,0.95841008
200727814,Negative,0.95840824
281542727,Negative,0.95840549
234284375,Negative,0.95840144
206618908,Negative,0.95839971
24584200,Negative,0.95839912
68145386,Negative,0.95839566
230112431,Negative,0.95839411
435921171,Negative,0.95839244
447675121,Negative,0.9583894
284742593,Negative,0.95838416
369217507,Negative,0.95838302
155946032,Negative,0.95837802
25116237,Negative,0.95837682
68195890,Negative,0.95837295
177079323,Negative,0.95837033
7444681,Negative,0.9583686
148672763,Negative,0.95836455
287638140,Negative,0.95836365
152412669,Negative,0.95836151
300379334,Negative,0.95835733
462485788,Negative,0.95835578
360670414,Negative,0.95835471
358017334,Negative,0.95835435
167106366,Negative,0.95835412
55295753,Negative,0.95834804
167572952,Negative,0.95833069
50308649,Negative,0.9583295
251531156,Negative,0.95832866
270309898,Negative,0.95832831
48024469,Negative,0.95832729
